call_id,date,daily_caller,call_started,call_answered,call_ended,wait_length,service_length,meets_standard
5837,2021-02-25,132,3:38:22 PM,3:38:22 PM,3:39:16 PM,0,54,TRUE
5838,2021-02-25,133,3:44:44 PM,3:44:44 PM,3:49:40 PM,0,296,TRUE
5839,2021-02-25,134,3:48:41 PM,3:48:41 PM,3:58:03 PM,0,562,TRUE
5840,2021-02-25,135,3:49:59 PM,3:49:59 PM,3:54:44 PM,0,286,TRUE
5841,2021-02-25,136,3:53:22 PM,3:53:22 PM,3:54:57 PM,0,95,TRUE
5842,2021-02-25,137,3:53:53 PM,3:53:53 PM,3:54:37 PM,0,44,TRUE
5843,2021-02-25,138,3:54:47 PM,3:54:47 PM,4:04:06 PM,0,559,TRUE
5844,2021-02-25,139,3:58:17 PM,3:58:17 PM,3:59:48 PM,0,91,TRUE
5845,2021-02-25,140,4:00:11 PM,4:00:11 PM,4:02:06 PM,0,116,TRUE
5846,2021-02-25,141,4:11:34 PM,4:11:34 PM,4:16:16 PM,0,281,TRUE
5847,2021-02-25,142,4:13:09 PM,4:13:09 PM,4:24:12 PM,0,663,TRUE
5848,2021-02-25,143,4:13:41 PM,4:13:41 PM,4:31:24 PM,0,1063,TRUE
5849,2021-02-25,144,4:17:40 PM,4:17:40 PM,4:22:10 PM,0,270,TRUE
5850,2021-02-25,145,4:22:36 PM,4:22:36 PM,4:24:41 PM,0,125,TRUE
5851,2021-02-25,146,4:28:04 PM,4:28:04 PM,4:36:34 PM,0,510,TRUE
5852,2021-02-25,147,4:29:44 PM,4:29:44 PM,4:30:35 PM,0,50,TRUE
5853,2021-02-25,148,4:31:24 PM,4:31:24 PM,4:33:12 PM,0,108,TRUE
5854,2021-02-25,149,4:33:16 PM,4:33:16 PM,4:36:26 PM,0,190,TRUE
5855,2021-02-25,150,4:37:08 PM,4:37:08 PM,4:37:11 PM,0,3,TRUE
5856,2021-02-25,151,4:38:33 PM,4:38:33 PM,4:45:08 PM,0,395,TRUE
5857,2021-02-25,152,4:39:21 PM,4:39:21 PM,4:49:04 PM,0,583,TRUE
5858,2021-02-25,153,4:39:30 PM,4:39:30 PM,4:48:07 PM,0,517,TRUE
5859,2021-02-25,154,4:39:40 PM,4:39:40 PM,4:41:21 PM,0,101,TRUE
5860,2021-02-25,155,4:53:13 PM,4:53:13 PM,4:56:39 PM,0,206,TRUE
5861,2021-02-25,156,4:58:56 PM,4:58:56 PM,5:12:54 PM,0,838,TRUE
5862,2021-02-25,157,5:03:01 PM,5:03:01 PM,5:04:20 PM,0,79,TRUE
5863,2021-02-25,158,5:11:03 PM,5:11:03 PM,5:12:39 PM,0,97,TRUE
5864,2021-02-25,159,5:12:44 PM,5:12:44 PM,5:17:49 PM,0,305,TRUE
5865,2021-02-25,160,5:16:08 PM,5:16:08 PM,5:18:20 PM,0,132,TRUE
5866,2021-02-25,161,5:19:13 PM,5:19:13 PM,5:20:27 PM,0,74,TRUE
5867,2021-02-25,162,5:37:35 PM,5:37:35 PM,5:42:41 PM,0,306,TRUE
5868,2021-02-25,163,5:37:55 PM,5:37:55 PM,5:48:44 PM,0,649,TRUE
5869,2021-02-25,164,5:38:07 PM,5:38:07 PM,5:40:14 PM,0,127,TRUE
5870,2021-02-25,165,5:42:15 PM,5:42:15 PM,5:44:53 PM,0,158,TRUE
5871,2021-02-25,166,5:45:28 PM,5:45:28 PM,5:53:17 PM,0,469,TRUE
5872,2021-02-26,1,8:00:00 AM,8:00:00 AM,8:00:29 AM,0,30,TRUE
5873,2021-02-26,2,8:07:14 AM,8:07:14 AM,8:22:47 AM,0,933,TRUE
5874,2021-02-26,3,8:07:14 AM,8:07:14 AM,8:12:36 AM,0,321,TRUE
5875,2021-02-26,4,8:08:09 AM,8:08:09 AM,8:08:51 AM,0,43,TRUE
5876,2021-02-26,5,8:12:15 AM,8:12:15 AM,8:22:01 AM,0,586,TRUE
5877,2021-02-26,6,8:14:35 AM,8:14:35 AM,8:14:36 AM,0,1,TRUE
5878,2021-02-26,7,8:18:43 AM,8:18:43 AM,8:19:38 AM,0,55,TRUE
5879,2021-02-26,8,8:20:29 AM,8:20:29 AM,8:20:32 AM,0,3,TRUE
5880,2021-02-26,9,8:25:49 AM,8:25:49 AM,8:35:06 AM,0,557,TRUE
5881,2021-02-26,10,8:31:02 AM,8:31:02 AM,8:34:52 AM,0,230,TRUE
5882,2021-02-26,11,8:37:14 AM,8:37:14 AM,9:00:44 AM,0,1411,TRUE
5883,2021-02-26,12,8:38:05 AM,8:38:05 AM,8:38:32 AM,0,27,TRUE
5884,2021-02-26,13,8:45:55 AM,8:45:55 AM,8:47:24 AM,0,89,TRUE
5885,2021-02-26,14,8:46:35 AM,8:46:35 AM,8:49:01 AM,0,146,TRUE
5886,2021-02-26,15,8:51:45 AM,8:51:45 AM,8:55:21 AM,0,216,TRUE
5887,2021-02-26,16,8:54:37 AM,8:54:37 AM,8:58:09 AM,0,212,TRUE
5888,2021-02-26,17,9:05:51 AM,9:05:51 AM,9:06:13 AM,0,21,TRUE
5889,2021-02-26,18,9:15:12 AM,9:15:12 AM,9:33:38 AM,0,1106,TRUE
5890,2021-02-26,19,9:16:26 AM,9:16:26 AM,9:22:48 AM,0,381,TRUE
5891,2021-02-26,20,9:31:00 AM,9:31:00 AM,9:31:27 AM,0,27,TRUE
5892,2021-02-26,21,9:31:07 AM,9:31:07 AM,9:34:40 AM,0,213,TRUE
5893,2021-02-26,22,9:33:37 AM,9:33:37 AM,9:40:54 AM,0,437,TRUE
5894,2021-02-26,23,9:38:49 AM,9:38:49 AM,9:49:44 AM,0,655,TRUE
5895,2021-02-26,24,9:44:01 AM,9:44:01 AM,9:53:04 AM,0,543,TRUE
5896,2021-02-26,25,9:44:34 AM,9:44:34 AM,9:46:12 AM,0,98,TRUE
5897,2021-02-26,26,9:50:24 AM,9:50:24 AM,9:56:55 AM,0,390,TRUE
5898,2021-02-26,27,9:51:56 AM,9:51:56 AM,9:54:28 AM,0,153,TRUE
5899,2021-02-26,28,9:56:27 AM,9:56:27 AM,9:57:21 AM,0,54,TRUE
5900,2021-02-26,29,9:56:37 AM,9:56:37 AM,9:59:59 AM,0,202,TRUE
5901,2021-02-26,30,9:56:57 AM,9:56:57 AM,10:09:36 AM,0,759,TRUE
5902,2021-02-26,31,10:01:13 AM,10:01:13 AM,10:05:41 AM,0,268,TRUE
5903,2021-02-26,32,10:01:50 AM,10:01:50 AM,10:03:55 AM,0,126,TRUE
5904,2021-02-26,33,10:04:06 AM,10:04:06 AM,10:04:51 AM,0,46,TRUE
5905,2021-02-26,34,10:09:16 AM,10:09:16 AM,10:09:50 AM,0,34,TRUE
5906,2021-02-26,35,10:09:24 AM,10:09:24 AM,10:31:55 AM,0,1351,TRUE
5907,2021-02-26,36,10:09:43 AM,10:09:43 AM,10:11:07 AM,0,84,TRUE
5908,2021-02-26,37,10:10:32 AM,10:10:32 AM,10:15:24 AM,0,292,TRUE
5909,2021-02-26,38,10:13:39 AM,10:13:39 AM,10:23:16 AM,0,577,TRUE
5910,2021-02-26,39,10:19:15 AM,10:19:15 AM,10:20:39 AM,0,83,TRUE
5911,2021-02-26,40,10:20:25 AM,10:20:25 AM,10:21:05 AM,0,40,TRUE
5912,2021-02-26,41,10:23:29 AM,10:23:29 AM,10:24:50 AM,0,81,TRUE
5913,2021-02-26,42,10:24:49 AM,10:24:49 AM,10:25:58 AM,0,69,TRUE
5914,2021-02-26,43,10:27:07 AM,10:27:07 AM,10:34:58 AM,0,471,TRUE
5915,2021-02-26,44,10:33:26 AM,10:33:26 AM,10:34:16 AM,0,50,TRUE
5916,2021-02-26,45,10:33:35 AM,10:33:35 AM,10:34:06 AM,0,32,TRUE
5917,2021-02-26,46,10:36:29 AM,10:36:29 AM,10:38:57 AM,0,148,TRUE
5918,2021-02-26,47,10:54:59 AM,10:54:59 AM,10:58:29 AM,0,210,TRUE
5919,2021-02-26,48,10:55:01 AM,10:55:01 AM,11:04:59 AM,0,598,TRUE
5920,2021-02-26,49,10:56:47 AM,10:56:47 AM,11:04:06 AM,0,439,TRUE
5921,2021-02-26,50,11:06:05 AM,11:06:05 AM,11:09:36 AM,0,211,TRUE
5922,2021-02-26,51,11:08:11 AM,11:08:11 AM,11:16:57 AM,0,526,TRUE
5923,2021-02-26,52,11:08:13 AM,11:08:13 AM,11:11:29 AM,0,197,TRUE
5924,2021-02-26,53,11:10:01 AM,11:10:01 AM,11:17:28 AM,0,447,TRUE
5925,2021-02-26,54,11:15:51 AM,11:15:51 AM,11:23:51 AM,0,479,TRUE
5926,2021-02-26,55,11:22:14 AM,11:22:14 AM,11:25:34 AM,0,200,TRUE
5927,2021-02-26,56,11:30:16 AM,11:30:16 AM,11:38:52 AM,0,516,TRUE
5928,2021-02-26,57,11:32:49 AM,11:32:49 AM,11:37:11 AM,0,262,TRUE
5929,2021-02-26,58,11:34:49 AM,11:34:49 AM,11:35:23 AM,0,34,TRUE
5930,2021-02-26,59,11:41:04 AM,11:41:04 AM,11:46:39 AM,0,335,TRUE
5931,2021-02-26,60,11:42:04 AM,11:42:04 AM,11:43:01 AM,0,57,TRUE
5932,2021-02-26,61,11:43:23 AM,11:43:23 AM,11:46:44 AM,0,201,TRUE
5933,2021-02-26,62,11:45:05 AM,11:45:05 AM,11:54:14 AM,0,548,TRUE
5934,2021-02-26,63,11:48:13 AM,11:48:13 AM,11:48:23 AM,0,10,TRUE
5935,2021-02-26,64,11:58:50 AM,11:58:50 AM,12:00:17 PM,0,87,TRUE
5936,2021-02-26,65,11:59:26 AM,11:59:26 AM,12:01:21 PM,0,115,TRUE
5937,2021-02-26,66,12:02:14 PM,12:02:14 PM,12:02:17 PM,0,3,TRUE
5938,2021-02-26,67,12:05:26 PM,12:05:26 PM,12:43:23 PM,0,2277,TRUE
5939,2021-02-26,68,12:05:28 PM,12:05:28 PM,12:06:46 PM,0,78,TRUE
5940,2021-02-26,69,12:07:32 PM,12:07:32 PM,12:08:20 PM,0,48,TRUE
5941,2021-02-26,70,12:08:26 PM,12:08:26 PM,12:16:13 PM,0,467,TRUE
5942,2021-02-26,71,12:09:43 PM,12:09:43 PM,12:10:15 PM,0,32,TRUE
5943,2021-02-26,72,12:10:51 PM,12:10:51 PM,12:17:09 PM,0,378,TRUE
5944,2021-02-26,73,12:11:53 PM,12:11:53 PM,12:13:29 PM,0,96,TRUE
5945,2021-02-26,74,12:12:46 PM,12:13:29 PM,12:16:46 PM,43,197,TRUE
5946,2021-02-26,75,12:15:18 PM,12:16:13 PM,12:24:20 PM,55,487,TRUE
5947,2021-02-26,76,12:16:18 PM,12:16:46 PM,12:19:55 PM,28,189,TRUE
5948,2021-02-26,77,12:19:26 PM,12:19:26 PM,12:23:43 PM,0,257,TRUE
5949,2021-02-26,78,12:28:17 PM,12:28:17 PM,12:34:17 PM,0,360,TRUE
5950,2021-02-26,79,12:29:50 PM,12:29:50 PM,12:32:57 PM,0,186,TRUE
5951,2021-02-26,80,12:32:51 PM,12:32:51 PM,12:34:26 PM,0,95,TRUE
5952,2021-02-26,81,12:33:09 PM,12:33:09 PM,12:33:14 PM,0,4,TRUE
5953,2021-02-26,82,12:34:46 PM,12:34:46 PM,12:37:00 PM,0,134,TRUE
5954,2021-02-26,83,12:37:25 PM,12:37:25 PM,12:48:40 PM,0,675,TRUE
5955,2021-02-26,84,12:43:19 PM,12:43:19 PM,1:10:02 PM,0,1603,TRUE
5956,2021-02-26,85,12:48:04 PM,12:48:04 PM,12:52:23 PM,0,259,TRUE
5957,2021-02-26,86,12:49:16 PM,12:49:16 PM,12:49:23 PM,0,6,TRUE
5958,2021-02-26,87,12:53:56 PM,12:53:56 PM,12:55:32 PM,0,96,TRUE
5959,2021-02-26,88,1:01:48 PM,1:01:48 PM,1:01:51 PM,0,3,TRUE
5960,2021-02-26,89,1:05:58 PM,1:05:58 PM,1:18:04 PM,0,727,TRUE
5961,2021-02-26,90,1:08:04 PM,1:08:04 PM,1:11:17 PM,0,193,TRUE
5962,2021-02-26,91,1:10:15 PM,1:10:15 PM,1:14:57 PM,0,282,TRUE
5963,2021-02-26,92,1:11:34 PM,1:11:34 PM,1:11:39 PM,0,5,TRUE
5964,2021-02-26,93,1:12:35 PM,1:12:35 PM,1:16:01 PM,0,206,TRUE
5965,2021-02-26,94,1:12:43 PM,1:12:43 PM,1:17:09 PM,0,266,TRUE
5966,2021-02-26,95,1:13:51 PM,1:14:57 PM,1:16:44 PM,66,107,FALSE
5967,2021-02-26,96,1:18:06 PM,1:18:06 PM,1:22:09 PM,0,243,TRUE
5968,2021-02-26,97,1:24:16 PM,1:24:16 PM,1:28:13 PM,0,237,TRUE
5969,2021-02-26,98,1:27:42 PM,1:27:42 PM,1:30:19 PM,0,157,TRUE
5970,2021-02-26,99,1:29:33 PM,1:29:33 PM,1:30:55 PM,0,82,TRUE
5971,2021-02-26,100,1:30:05 PM,1:30:05 PM,1:34:51 PM,0,287,TRUE
5972,2021-02-26,101,1:32:43 PM,1:32:43 PM,1:34:17 PM,0,94,TRUE
5973,2021-02-26,102,1:33:16 PM,1:33:16 PM,1:38:47 PM,0,332,TRUE
5974,2021-02-26,103,1:33:25 PM,1:33:25 PM,1:34:58 PM,0,93,TRUE
5975,2021-02-26,104,1:33:59 PM,1:34:17 PM,1:42:36 PM,18,499,TRUE
5976,2021-02-26,105,1:38:38 PM,1:38:38 PM,1:44:53 PM,0,375,TRUE
5977,2021-02-26,106,1:49:22 PM,1:49:22 PM,1:50:23 PM,0,61,TRUE
5978,2021-02-26,107,2:02:49 PM,2:02:49 PM,2:04:07 PM,0,79,TRUE
5979,2021-02-26,108,2:03:00 PM,2:03:00 PM,2:05:52 PM,0,172,TRUE
5980,2021-02-26,109,2:08:53 PM,2:08:53 PM,2:13:36 PM,0,283,TRUE
5981,2021-02-26,110,2:10:52 PM,2:10:52 PM,2:11:28 PM,0,36,TRUE
5982,2021-02-26,111,2:13:14 PM,2:13:14 PM,2:17:21 PM,0,248,TRUE
5983,2021-02-26,112,2:13:23 PM,2:13:23 PM,2:27:25 PM,0,842,TRUE
5984,2021-02-26,113,2:17:28 PM,2:17:28 PM,2:22:35 PM,0,307,TRUE
5985,2021-02-26,114,2:21:40 PM,2:21:40 PM,2:27:07 PM,0,328,TRUE
5986,2021-02-26,115,2:24:26 PM,2:24:26 PM,2:27:19 PM,0,173,TRUE
5987,2021-02-26,116,2:25:39 PM,2:25:39 PM,2:25:50 PM,0,11,TRUE
5988,2021-02-26,117,2:26:09 PM,2:26:09 PM,2:33:03 PM,0,414,TRUE
5989,2021-02-26,118,2:33:10 PM,2:33:10 PM,2:35:40 PM,0,150,TRUE
5990,2021-02-26,119,2:34:50 PM,2:34:50 PM,2:40:23 PM,0,333,TRUE
5991,2021-02-26,120,2:37:12 PM,2:37:12 PM,2:51:12 PM,0,841,TRUE
5992,2021-02-26,121,2:43:40 PM,2:43:40 PM,2:44:03 PM,0,23,TRUE
5993,2021-02-26,122,2:51:39 PM,2:51:39 PM,2:52:43 PM,0,64,TRUE
5994,2021-02-26,123,2:52:42 PM,2:52:42 PM,2:52:47 PM,0,6,TRUE
5995,2021-02-26,124,2:55:38 PM,2:55:38 PM,3:02:01 PM,0,384,TRUE
5996,2021-02-26,125,3:00:26 PM,3:00:26 PM,3:00:41 PM,0,16,TRUE
5997,2021-02-26,126,3:03:52 PM,3:03:52 PM,3:06:44 PM,0,172,TRUE
5998,2021-02-26,127,3:08:45 PM,3:08:45 PM,3:11:14 PM,0,149,TRUE
5999,2021-02-26,128,3:10:20 PM,3:10:20 PM,3:15:09 PM,0,289,TRUE
6000,2021-02-26,129,3:12:20 PM,3:12:20 PM,3:14:20 PM,0,119,TRUE
6001,2021-02-26,130,3:17:26 PM,3:17:26 PM,3:25:45 PM,0,498,TRUE
6002,2021-02-26,131,3:18:16 PM,3:18:16 PM,3:19:54 PM,0,98,TRUE
6003,2021-02-26,132,3:21:17 PM,3:21:17 PM,3:23:09 PM,0,112,TRUE
6004,2021-02-26,133,3:27:01 PM,3:27:01 PM,3:29:28 PM,0,147,TRUE
6005,2021-02-26,134,3:27:53 PM,3:27:53 PM,3:31:40 PM,0,227,TRUE
6006,2021-02-26,135,3:27:56 PM,3:27:56 PM,3:32:56 PM,0,300,TRUE
6007,2021-02-26,136,3:28:18 PM,3:28:18 PM,3:33:41 PM,0,323,TRUE
6008,2021-02-26,137,3:28:51 PM,3:29:28 PM,3:35:53 PM,37,385,TRUE
6009,2021-02-26,138,3:30:36 PM,3:31:40 PM,3:35:51 PM,64,251,FALSE
6010,2021-02-26,139,3:30:53 PM,3:32:56 PM,3:42:44 PM,123,589,FALSE
6011,2021-02-26,140,3:31:30 PM,3:33:41 PM,3:33:53 PM,131,12,FALSE
6012,2021-02-26,141,3:31:43 PM,3:33:53 PM,3:47:16 PM,130,803,FALSE
6013,2021-02-26,142,3:38:38 PM,3:38:38 PM,3:59:47 PM,0,1269,TRUE
6014,2021-02-26,143,3:43:09 PM,3:43:09 PM,3:46:25 PM,0,197,TRUE
6015,2021-02-26,144,3:43:11 PM,3:43:11 PM,3:46:49 PM,0,218,TRUE
6016,2021-02-26,145,3:44:07 PM,3:46:25 PM,3:46:37 PM,139,12,FALSE
6017,2021-02-26,146,3:47:44 PM,3:47:44 PM,3:55:29 PM,0,465,TRUE
6018,2021-02-26,147,3:48:15 PM,3:48:15 PM,3:49:11 PM,0,56,TRUE
6019,2021-02-26,148,3:51:42 PM,3:51:42 PM,4:12:56 PM,0,1274,TRUE
6020,2021-02-26,149,3:52:07 PM,3:52:07 PM,3:59:11 PM,0,425,TRUE
6021,2021-02-26,150,3:52:29 PM,3:55:29 PM,3:56:37 PM,180,68,FALSE
6022,2021-02-26,151,3:57:51 PM,3:57:51 PM,3:59:46 PM,0,115,TRUE
6023,2021-02-26,152,4:03:53 PM,4:03:53 PM,4:05:32 PM,0,100,TRUE
6024,2021-02-26,153,4:04:52 PM,4:04:52 PM,4:08:29 PM,0,217,TRUE
6025,2021-02-26,154,4:06:22 PM,4:06:22 PM,4:08:59 PM,0,157,TRUE
6026,2021-02-26,155,4:07:31 PM,4:07:31 PM,4:10:46 PM,0,195,TRUE
6027,2021-02-26,156,4:13:13 PM,4:13:13 PM,4:25:29 PM,0,736,TRUE
6028,2021-02-26,157,4:16:34 PM,4:16:34 PM,4:21:20 PM,0,286,TRUE
6029,2021-02-26,158,4:19:13 PM,4:19:13 PM,4:36:04 PM,0,1010,TRUE
6030,2021-02-26,159,4:21:23 PM,4:21:23 PM,4:28:10 PM,0,407,TRUE
6031,2021-02-26,160,4:24:37 PM,4:24:37 PM,4:29:37 PM,0,300,TRUE
6032,2021-02-26,161,4:29:57 PM,4:29:57 PM,4:36:57 PM,0,420,TRUE
6033,2021-02-26,162,4:31:08 PM,4:31:08 PM,4:40:29 PM,0,562,TRUE
6034,2021-02-26,163,4:31:59 PM,4:31:59 PM,4:34:03 PM,0,124,TRUE
6035,2021-02-26,164,4:32:20 PM,4:34:03 PM,4:40:38 PM,103,395,FALSE
6036,2021-02-26,165,4:32:31 PM,4:36:04 PM,4:45:32 PM,213,569,FALSE
6037,2021-02-26,166,4:32:38 PM,4:36:57 PM,4:37:53 PM,259,56,FALSE
6038,2021-02-26,167,4:35:30 PM,4:37:53 PM,4:56:50 PM,143,1137,FALSE
6039,2021-02-26,168,4:36:53 PM,4:40:29 PM,4:56:25 PM,217,956,FALSE
6040,2021-02-26,169,4:45:08 PM,4:45:08 PM,4:56:07 PM,0,660,TRUE
6041,2021-02-26,170,4:46:31 PM,4:46:31 PM,5:10:01 PM,0,1409,TRUE
6042,2021-02-26,171,4:51:28 PM,4:56:07 PM,4:59:46 PM,279,218,FALSE
6043,2021-02-26,172,4:52:26 PM,4:56:25 PM,4:56:49 PM,240,23,FALSE
6044,2021-02-26,173,4:56:38 PM,4:56:49 PM,4:58:23 PM,11,94,TRUE
6045,2021-02-26,174,4:56:44 PM,4:56:50 PM,4:59:47 PM,6,178,TRUE
6046,2021-02-26,175,4:57:28 PM,4:58:23 PM,5:06:14 PM,55,471,TRUE
6047,2021-02-26,176,5:07:45 PM,5:07:45 PM,5:09:35 PM,0,110,TRUE
6048,2021-02-26,177,5:08:13 PM,5:08:13 PM,5:11:05 PM,0,173,TRUE
6049,2021-02-26,178,5:21:43 PM,5:21:43 PM,5:24:32 PM,0,170,TRUE
6050,2021-02-26,179,5:22:19 PM,5:22:19 PM,5:34:51 PM,0,752,TRUE
6051,2021-02-26,180,5:23:26 PM,5:23:26 PM,5:32:48 PM,0,562,TRUE
6052,2021-02-26,181,5:26:11 PM,5:26:11 PM,5:34:19 PM,0,488,TRUE
6053,2021-02-26,182,5:28:32 PM,5:28:32 PM,5:30:01 PM,0,89,TRUE
6054,2021-02-26,183,5:32:53 PM,5:32:53 PM,5:33:55 PM,0,62,TRUE
6055,2021-02-26,184,5:33:48 PM,5:33:48 PM,5:38:50 PM,0,302,TRUE
6056,2021-02-26,185,5:34:43 PM,5:34:43 PM,5:37:56 PM,0,192,TRUE
6057,2021-02-26,186,5:43:39 PM,5:43:39 PM,5:43:48 PM,0,10,TRUE
6058,2021-02-26,187,5:46:37 PM,5:46:37 PM,5:55:31 PM,0,534,TRUE
6059,2021-02-26,188,5:48:38 PM,5:48:38 PM,5:53:55 PM,0,318,TRUE
6060,2021-02-26,189,5:49:34 PM,5:49:34 PM,5:54:29 PM,0,295,TRUE
6061,2021-02-26,190,5:55:54 PM,5:55:54 PM,5:58:43 PM,0,169,TRUE
6062,2021-03-01,1,8:00:00 AM,8:00:00 AM,8:00:00 AM,0,1,TRUE
6063,2021-03-01,2,8:08:02 AM,8:08:02 AM,8:21:06 AM,0,785,TRUE
6064,2021-03-01,3,8:13:06 AM,8:13:06 AM,8:15:48 AM,0,162,TRUE
6065,2021-03-01,4,8:13:19 AM,8:13:19 AM,8:13:59 AM,0,40,TRUE
6066,2021-03-01,5,8:13:31 AM,8:13:31 AM,8:14:25 AM,0,54,TRUE
6067,2021-03-01,6,8:20:34 AM,8:20:34 AM,8:20:51 AM,0,17,TRUE
6068,2021-03-01,7,8:23:00 AM,8:23:00 AM,8:27:59 AM,0,298,TRUE
6069,2021-03-01,8,8:35:03 AM,8:35:03 AM,8:37:02 AM,0,119,TRUE
6070,2021-03-01,9,9:08:26 AM,9:08:26 AM,9:09:04 AM,0,37,TRUE
6071,2021-03-01,10,9:22:51 AM,9:22:51 AM,9:29:17 AM,0,386,TRUE
6072,2021-03-01,11,9:24:43 AM,9:24:43 AM,9:38:13 AM,0,810,TRUE
6073,2021-03-01,12,9:26:17 AM,9:26:17 AM,9:43:13 AM,0,1016,TRUE
6074,2021-03-01,13,9:36:31 AM,9:36:31 AM,9:42:49 AM,0,378,TRUE
6075,2021-03-01,14,9:39:29 AM,9:39:29 AM,9:43:48 AM,0,259,TRUE
6076,2021-03-01,15,9:39:51 AM,9:39:51 AM,9:51:52 AM,0,721,TRUE
6077,2021-03-01,16,9:43:16 AM,9:43:16 AM,9:44:04 AM,0,48,TRUE
6078,2021-03-01,17,9:49:20 AM,9:49:20 AM,9:58:42 AM,0,562,TRUE
6079,2021-03-01,18,9:59:45 AM,9:59:45 AM,10:11:56 AM,0,731,TRUE
6080,2021-03-01,19,10:03:50 AM,10:03:50 AM,10:06:04 AM,0,134,TRUE
6081,2021-03-01,20,10:09:14 AM,10:09:14 AM,10:09:14 AM,0,0,TRUE
6082,2021-03-01,21,10:13:36 AM,10:13:36 AM,10:15:08 AM,0,92,TRUE
6083,2021-03-01,22,10:19:33 AM,10:19:33 AM,10:21:00 AM,0,87,TRUE
6084,2021-03-01,23,10:22:02 AM,10:22:02 AM,10:23:27 AM,0,85,TRUE
6085,2021-03-01,24,10:25:22 AM,10:25:22 AM,10:27:28 AM,0,125,TRUE
6086,2021-03-01,25,10:46:54 AM,10:46:54 AM,10:49:41 AM,0,167,TRUE
6087,2021-03-01,26,10:47:00 AM,10:47:00 AM,10:55:09 AM,0,489,TRUE
6088,2021-03-01,27,10:54:54 AM,10:54:54 AM,10:56:45 AM,0,111,TRUE
6089,2021-03-01,28,11:01:52 AM,11:01:52 AM,11:06:58 AM,0,306,TRUE
6090,2021-03-01,29,11:03:27 AM,11:03:27 AM,11:06:13 AM,0,166,TRUE
6091,2021-03-01,30,11:11:20 AM,11:11:20 AM,11:13:37 AM,0,137,TRUE
6092,2021-03-01,31,11:15:16 AM,11:15:16 AM,11:15:56 AM,0,40,TRUE
6093,2021-03-01,32,11:20:59 AM,11:20:59 AM,11:22:44 AM,0,105,TRUE
6094,2021-03-01,33,11:21:54 AM,11:21:54 AM,11:22:04 AM,0,10,TRUE
6095,2021-03-01,34,11:22:58 AM,11:22:58 AM,11:31:51 AM,0,533,TRUE
6096,2021-03-01,35,11:26:49 AM,11:26:49 AM,11:33:56 AM,0,427,TRUE
6097,2021-03-01,36,11:29:05 AM,11:29:05 AM,11:29:33 AM,0,29,TRUE
6098,2021-03-01,37,11:35:13 AM,11:35:13 AM,11:43:14 AM,0,481,TRUE
6099,2021-03-01,38,11:40:38 AM,11:40:38 AM,11:42:17 AM,0,99,TRUE
6100,2021-03-01,39,11:45:54 AM,11:45:54 AM,11:46:26 AM,0,32,TRUE
6101,2021-03-01,40,11:48:34 AM,11:48:34 AM,11:50:29 AM,0,115,TRUE
6102,2021-03-01,41,11:49:45 AM,11:49:45 AM,11:56:05 AM,0,380,TRUE
6103,2021-03-01,42,11:49:57 AM,11:49:57 AM,11:58:31 AM,0,514,TRUE
6104,2021-03-01,43,11:50:09 AM,11:50:09 AM,11:56:30 AM,0,381,TRUE
6105,2021-03-01,44,11:50:41 AM,11:50:41 AM,11:56:21 AM,0,340,TRUE
6106,2021-03-01,45,12:00:11 PM,12:00:11 PM,12:04:58 PM,0,287,TRUE
6107,2021-03-01,46,12:03:18 PM,12:03:18 PM,12:05:21 PM,0,123,TRUE
6108,2021-03-01,47,12:10:58 PM,12:10:58 PM,12:14:38 PM,0,220,TRUE
6109,2021-03-01,48,12:11:11 PM,12:11:11 PM,12:11:17 PM,0,6,TRUE
6110,2021-03-01,49,12:11:27 PM,12:11:27 PM,12:12:40 PM,0,73,TRUE
6111,2021-03-01,50,12:12:06 PM,12:12:06 PM,12:13:06 PM,0,61,TRUE
6112,2021-03-01,51,12:15:39 PM,12:15:39 PM,12:17:44 PM,0,125,TRUE
6113,2021-03-01,52,12:16:47 PM,12:16:47 PM,12:16:57 PM,0,10,TRUE
6114,2021-03-01,53,12:17:29 PM,12:17:29 PM,12:17:49 PM,0,20,TRUE
6115,2021-03-01,54,12:18:26 PM,12:18:26 PM,12:21:08 PM,0,162,TRUE
6116,2021-03-01,55,12:18:58 PM,12:18:58 PM,12:27:34 PM,0,516,TRUE
6117,2021-03-01,56,12:19:43 PM,12:19:43 PM,12:21:23 PM,0,99,TRUE
6118,2021-03-01,57,12:22:35 PM,12:22:35 PM,12:23:44 PM,0,68,TRUE
6119,2021-03-01,58,12:24:17 PM,12:24:17 PM,12:27:29 PM,0,192,TRUE
6120,2021-03-01,59,12:28:03 PM,12:28:03 PM,12:28:14 PM,0,11,TRUE
6121,2021-03-01,60,12:33:54 PM,12:33:54 PM,12:38:42 PM,0,288,TRUE
6122,2021-03-01,61,12:44:27 PM,12:44:27 PM,12:44:41 PM,0,14,TRUE
6123,2021-03-01,62,12:55:02 PM,12:55:02 PM,12:56:41 PM,0,99,TRUE
6124,2021-03-01,63,12:57:17 PM,12:57:17 PM,1:05:12 PM,0,475,TRUE
6125,2021-03-01,64,12:59:29 PM,12:59:29 PM,1:06:21 PM,0,412,TRUE
6126,2021-03-01,65,1:02:22 PM,1:02:22 PM,1:05:18 PM,0,177,TRUE
